Episode 5112, Reward: -33.95, Step: 37563
Episode 5113, Reward: -32.95, Step: 37569
Episode 5114, Reward: -31.88, Step: 37575
Episode 5115, Reward: -31.90, Step: 37583
Episode 5116, Reward: -29.24, Step: 37602
Episode 5117, Reward: -32.19, Step: 37609
Episode 5118, Reward: -29.41, Step: 37621
Episode 5119, Reward: -33.68, Step: 37640
Episode 5120, Reward: -30.57, Step: 37655
Episode 5121, Reward: -26.08, Step: 37669
Episode 5122, Reward: -29.79, Step: 37678
Episode 5123, Reward: -33.10, Step: 37686
Episode 5124, Reward: -32.79, Step: 37693
Episode 5125, Reward: -28.41, Step: 37702
Episode 5126, Reward: -34.15, Step: 37708
Episode 5127, Reward: -26.02, Step: 37723
Episode 5128, Reward: -31.88, Step: 37733
Episode 5129, Reward: -35.28, Step: 37744
Episode 5130, Reward: -31.34, Step: 37750
Episode 5131, Reward: -30.63, Step: 37758
Episode 5132, Reward: -33.82, Step: 37764
Episode 5133, Reward: -27.83, Step: 37775
Episode 5134, Reward: -29.94, Step: 37787
Episode 5135, Reward: -30.37, Step: 37797
Episode 5136, Reward: -24.51, Step: 37819
Episode 5137, Reward: -32.38, Step: 37825
Episode 5138, Reward: -32.49, Step: 37850
Episode 5139, Reward: -34.09, Step: 37858
Episode 5140, Reward: -30.92, Step: 37865
Episode 5141, Reward: -30.43, Step: 37878
Episode 5142, Reward: -34.45, Step: 37885
Episode 5143, Reward: -32.09, Step: 37892
Episode 5144, Reward: -34.20, Step: 37898
Episode 5145, Reward: -30.47, Step: 37912
Episode 5146, Reward: -30.96, Step: 37920
Episode 5147, Reward: -32.17, Step: 37931
Episode 5148, Reward: -32.91, Step: 37942
Episode 5149, Reward: -29.43, Step: 37963
Episode 5150, Reward: -34.15, Step: 37973
Episode 5151, Reward: -33.29, Step: 37980
Episode 5152, Reward: -34.06, Step: 37989
Episode 5153, Reward: -33.74, Step: 37997
Episode 5154, Reward: -35.09, Step: 38005
Episode 5155, Reward: -28.61, Step: 38012
Episode 5156, Reward: -55.31, Step: 38017
Episode 5157, Reward: -27.47, Step: 38032
Episode 5158, Reward: -34.24, Step: 38039
Episode 5159, Reward: -31.15, Step: 38052
Episode 5160, Reward: -28.42, Step: 38068
Episode 5161, Reward: -27.98, Step: 38077
Episode 5162, Reward: -31.89, Step: 38084
Episode 5163, Reward: -33.87, Step: 38095
Episode 5164, Reward: -33.33, Step: 38102
Episode 5165, Reward: -32.25, Step: 38111
Episode 5166, Reward: -30.47, Step: 38122
Episode 5167, Reward: -27.50, Step: 38132
Episode 5168, Reward: -31.20, Step: 38141
Episode 5169, Reward: -31.20, Step: 38154
Episode 5170, Reward: -24.64, Step: 38166
Episode 5171, Reward: -34.60, Step: 38174
Episode 5172, Reward: -36.35, Step: 38182
Episode 5173, Reward: -39.56, Step: 38192
Episode 5174, Reward: -33.22, Step: 38209
Episode 5175, Reward: -36.76, Step: 38215
Episode 5176, Reward: -39.73, Step: 38222
Episode 5177, Reward: -33.76, Step: 38229
Episode 5178, Reward: -27.22, Step: 38248
Episode 5179, Reward: -31.03, Step: 38256
Episode 5180, Reward: -31.24, Step: 38264
Episode 5181, Reward: -32.23, Step: 38275
Episode 5182, Reward: -35.19, Step: 38283
Episode 5183, Reward: -29.98, Step: 38296
Episode 5184, Reward: -31.20, Step: 38307
Episode 5185, Reward: -35.44, Step: 38320
Episode 5186, Reward: -31.65, Step: 38326
Episode 5187, Reward: -25.74, Step: 38339
Episode 5188, Reward: -37.24, Step: 38350
Episode 5189, Reward: -32.06, Step: 38365
Episode 5190, Reward: -31.57, Step: 38372
Episode 5191, Reward: -29.34, Step: 38380
Episode 5192, Reward: -37.55, Step: 38391
Episode 5193, Reward: -31.84, Step: 38399
Episode 5194, Reward: -34.50, Step: 38407
Episode 5195, Reward: -33.30, Step: 38414
Episode 5196, Reward: -33.02, Step: 38435
Episode 5197, Reward: -30.37, Step: 38445
Episode 5198, Reward: -33.14, Step: 38453
Episode 5199, Reward: -27.96, Step: 38467
Episode 5200, Reward: -30.37, Step: 38474
Episode 5201, Reward: -29.69, Step: 38490
Episode 5202, Reward: -26.02, Step: 38504
Episode 5203, Reward: -33.15, Step: 38514
Episode 5204, Reward: -32.94, Step: 38523
Episode 5205, Reward: -31.50, Step: 38536
Episode 5206, Reward: -51.31, Step: 38543
Episode 5207, Reward: -30.30, Step: 38556
Episode 5208, Reward: -39.10, Step: 38563
Episode 5209, Reward: -55.17, Step: 38568
Episode 5210, Reward: -33.49, Step: 38576
Episode 5211, Reward: -35.85, Step: 38582
Episode 5212, Reward: -33.62, Step: 38587
Episode 5213, Reward: -30.13, Step: 38597
Episode 5214, Reward: -31.42, Step: 38605
Episode 5215, Reward: -47.22, Step: 38613
Episode 5216, Reward: -38.37, Step: 38625
Episode 5217, Reward: -31.16, Step: 38637
Episode 5218, Reward: -35.34, Step: 38645
Episode 5219, Reward: -31.57, Step: 38662
Episode 5220, Reward: -36.32, Step: 38676
Episode 5221, Reward: -30.83, Step: 38686
Episode 5222, Reward: -31.93, Step: 38695
Episode 5223, Reward: -30.56, Step: 38703
Episode 5224, Reward: -28.52, Step: 38711
Episode 5225, Reward: -45.06, Step: 38718
Episode 5226, Reward: -36.85, Step: 38732
Episode 5227, Reward: -31.75, Step: 38742
Episode 5228, Reward: -34.57, Step: 38748
Episode 5229, Reward: -32.30, Step: 38757
Episode 5230, Reward: -33.93, Step: 38763
Episode 5231, Reward: -32.39, Step: 38770
Episode 5232, Reward: -29.88, Step: 38782
Episode 5233, Reward: -30.43, Step: 38790
Episode 5234, Reward: -34.07, Step: 38798
Episode 5235, Reward: -30.46, Step: 38806
Episode 5236, Reward: -31.34, Step: 38813
Episode 5237, Reward: -41.66, Step: 38833
Episode 5238, Reward: -36.08, Step: 38841
Episode 5239, Reward: -33.65, Step: 38849
Episode 5240, Reward: -32.67, Step: 38856
Episode 5241, Reward: -20.59, Step: 38873
Episode 5242, Reward: -34.24, Step: 38882
Episode 5243, Reward: -28.76, Step: 38892
Episode 5244, Reward: -30.41, Step: 38910
Episode 5245, Reward: -32.24, Step: 38919
Episode 5246, Reward: -52.40, Step: 38930
Episode 5247, Reward: -30.29, Step: 38942
Episode 5248, Reward: -37.84, Step: 38951
Episode 5249, Reward: -32.21, Step: 38962
Episode 5250, Reward: -33.57, Step: 38966
Episode 5251, Reward: -49.75, Step: 38974
Episode 5252, Reward: -30.65, Step: 38990
Episode 5253, Reward: -30.09, Step: 39002
Episode 5254, Reward: -23.75, Step: 39019
Episode 5255, Reward: -30.53, Step: 39030
Episode 5256, Reward: -25.27, Step: 39042
Episode 5257, Reward: -35.26, Step: 39047
Episode 5258, Reward: -29.33, Step: 39058
Episode 5259, Reward: -33.59, Step: 39065
Episode 5260, Reward: -34.05, Step: 39077
Episode 5261, Reward: -35.67, Step: 39082
Episode 5262, Reward: -46.71, Step: 39089
Episode 5263, Reward: -31.41, Step: 39100
Episode 5264, Reward: -38.50, Step: 39107
Episode 5265, Reward: -35.69, Step: 39122
Episode 5266, Reward: -23.93, Step: 39140
Episode 5267, Reward: -33.42, Step: 39152
Episode 5268, Reward: -34.87, Step: 39160
Episode 5269, Reward: -33.76, Step: 39166
Episode 5270, Reward: -37.63, Step: 39171
Episode 5271, Reward: -54.94, Step: 39176
Episode 5272, Reward: -35.10, Step: 39182
Episode 5273, Reward: -31.24, Step: 39194
Episode 5274, Reward: -30.83, Step: 39200
Episode 5275, Reward: -42.41, Step: 39204
Episode 5276, Reward: -34.42, Step: 39218
Episode 5277, Reward: -37.02, Step: 39233
Episode 5278, Reward: -32.16, Step: 39239
Episode 5279, Reward: -34.84, Step: 39245
Episode 5280, Reward: -35.21, Step: 39251
Episode 5281, Reward: -38.38, Step: 39259
Episode 5282, Reward: -40.16, Step: 39265
Episode 5283, Reward: -36.37, Step: 39270
Episode 5284, Reward: -34.31, Step: 39280
Episode 5285, Reward: -37.86, Step: 39285
Episode 5286, Reward: -28.39, Step: 39296
Episode 5287, Reward: -35.04, Step: 39302
Episode 5288, Reward: -41.10, Step: 39309
Episode 5289, Reward: -34.64, Step: 39313
Episode 5290, Reward: -37.88, Step: 39320
Episode 5291, Reward: -31.65, Step: 39334
Episode 5292, Reward: -34.95, Step: 39342
Episode 5293, Reward: -32.28, Step: 39348
Episode 5294, Reward: -28.71, Step: 39358
Episode 5295, Reward: -32.66, Step: 39368
Episode 5296, Reward: -26.67, Step: 39379
Episode 5297, Reward: -25.01, Step: 39392
Episode 5298, Reward: -47.62, Step: 39402
Episode 5299, Reward: -30.68, Step: 39409
Episode 5300, Reward: -31.05, Step: 39418
Episode 5301, Reward: -39.86, Step: 39424
Episode 5302, Reward: -50.79, Step: 39431
Episode 5303, Reward: -48.12, Step: 39436
Episode 5304, Reward: -43.41, Step: 39442
Episode 5305, Reward: -35.77, Step: 39447
Episode 5306, Reward: -32.89, Step: 39457
Episode 5307, Reward: -31.99, Step: 39464
Episode 5308, Reward: -36.17, Step: 39470
Episode 5309, Reward: -52.12, Step: 39478
Episode 5310, Reward: -37.25, Step: 39485
Episode 5311, Reward: -45.09, Step: 39490
Episode 5312, Reward: -52.82, Step: 39495
Episode 5313, Reward: -51.03, Step: 39500
Episode 5314, Reward: -40.54, Step: 39506
Episode 5315, Reward: -38.47, Step: 39512
Episode 5316, Reward: -52.42, Step: 39516
Episode 5317, Reward: -36.02, Step: 39523
Episode 5318, Reward: -39.25, Step: 39531
Episode 5319, Reward: -42.57, Step: 39537
Episode 5320, Reward: -35.76, Step: 39546
Episode 5321, Reward: -47.93, Step: 39561
Episode 5322, Reward: -39.73, Step: 39568
Episode 5323, Reward: -35.50, Step: 39574
Episode 5324, Reward: -45.95, Step: 39582
Episode 5325, Reward: -28.31, Step: 39591
Episode 5326, Reward: -33.02, Step: 39599
Episode 5327, Reward: -39.68, Step: 39605
Episode 5328, Reward: -43.78, Step: 39612
Episode 5329, Reward: -30.13, Step: 39621
Episode 5330, Reward: -32.85, Step: 39627
Episode 5331, Reward: -30.91, Step: 39637
Episode 5332, Reward: -32.34, Step: 39646
Episode 5333, Reward: -44.53, Step: 39651
Episode 5334, Reward: -41.38, Step: 39657
Episode 5335, Reward: -32.74, Step: 39663
Episode 5336, Reward: -34.21, Step: 39670
Episode 5337, Reward: -28.17, Step: 39683
Episode 5338, Reward: -36.51, Step: 39690
Episode 5339, Reward: -31.55, Step: 39700
Episode 5340, Reward: -36.15, Step: 39724
Episode 5341, Reward: -32.56, Step: 39731
Episode 5342, Reward: -40.48, Step: 39737
Episode 5343, Reward: -34.95, Step: 39744
Episode 5344, Reward: -33.19, Step: 39752
Episode 5345, Reward: -29.58, Step: 39762
Episode 5346, Reward: -37.11, Step: 39770
Episode 5347, Reward: -32.67, Step: 39778
Episode 5348, Reward: -41.39, Step: 39785
Episode 5349, Reward: -28.53, Step: 39797
Episode 5350, Reward: -42.17, Step: 39810
Episode 5351, Reward: -32.19, Step: 39818
Episode 5352, Reward: -33.00, Step: 39823
Episode 5353, Reward: -42.23, Step: 39828
Episode 5354, Reward: -22.56, Step: 39849
Episode 5355, Reward: -36.69, Step: 39854
Episode 5356, Reward: -22.94, Step: 39866
Episode 5357, Reward: -33.83, Step: 39872
Episode 5358, Reward: -30.27, Step: 39883
Episode 5359, Reward: -52.98, Step: 39892
Episode 5360, Reward: -51.01, Step: 39898
Episode 5361, Reward: -32.68, Step: 39907
Episode 5362, Reward: -29.97, Step: 39914
Episode 5363, Reward: -29.66, Step: 39933
Episode 5364, Reward: -35.78, Step: 39941
Episode 5365, Reward: -32.03, Step: 39956
Episode 5366, Reward: -37.22, Step: 39962
Episode 5367, Reward: -33.08, Step: 39968
Episode 5368, Reward: -29.26, Step: 39975
Episode 5369, Reward: -53.43, Step: 39983
Episode 5370, Reward: -26.58, Step: 39996
Episode 5371, Reward: -31.12, Step: 40005
Episode 5372, Reward: -48.39, Step: 40010
Episode 5373, Reward: -26.69, Step: 40024
Episode 5374, Reward: -29.41, Step: 40032
Episode 5375, Reward: -23.31, Step: 40047
Episode 5376, Reward: -51.80, Step: 40053
Episode 5377, Reward: -31.64, Step: 40063
Episode 5378, Reward: -36.21, Step: 40068
Episode 5379, Reward: -32.40, Step: 40076
Episode 5380, Reward: -28.30, Step: 40087
Episode 5381, Reward: -38.62, Step: 40097
Episode 5382, Reward: -51.42, Step: 40103
Episode 5383, Reward: -32.49, Step: 40109
Episode 5384, Reward: -33.07, Step: 40118
Episode 5385, Reward: -31.68, Step: 40130
Episode 5386, Reward: -30.88, Step: 40138
Episode 5387, Reward: -36.68, Step: 40146
Episode 5388, Reward: -29.78, Step: 40156
Episode 5389, Reward: -39.12, Step: 40170
Episode 5390, Reward: -35.42, Step: 40178
Episode 5391, Reward: -32.57, Step: 40186
Episode 5392, Reward: -29.98, Step: 40197
Episode 5393, Reward: -32.73, Step: 40204
Episode 5394, Reward: -36.17, Step: 40211
Episode 5395, Reward: -30.45, Step: 40221
Episode 5396, Reward: -30.31, Step: 40228
Episode 5397, Reward: -27.04, Step: 40243
Episode 5398, Reward: -33.39, Step: 40253
Episode 5399, Reward: -27.70, Step: 40264
Episode 5400, Reward: -57.53, Step: 40271
Episode 5401, Reward: -36.08, Step: 40278
Episode 5402, Reward: -55.15, Step: 40283
Episode 5403, Reward: -24.10, Step: 40304
Episode 5404, Reward: -37.91, Step: 40310
Episode 5405, Reward: -39.76, Step: 40316
Episode 5406, Reward: -33.59, Step: 40325
Episode 5407, Reward: -27.92, Step: 40334
Episode 5408, Reward: -33.20, Step: 40341
Episode 5409, Reward: -34.36, Step: 40347
Episode 5410, Reward: -32.42, Step: 40355
Episode 5411, Reward: -29.13, Step: 40368
Episode 5412, Reward: -38.86, Step: 40374
Episode 5413, Reward: -31.34, Step: 40386
Episode 5414, Reward: -34.31, Step: 40393
Episode 5415, Reward: -54.36, Step: 40400
Episode 5416, Reward: -28.55, Step: 40410
Episode 5417, Reward: -22.15, Step: 40430
Episode 5418, Reward: -36.76, Step: 40442
Episode 5419, Reward: -55.16, Step: 40447
Episode 5420, Reward: -36.06, Step: 40454
Episode 5421, Reward: -28.56, Step: 40462
Episode 5422, Reward: -27.89, Step: 40476
Episode 5423, Reward: -27.78, Step: 40491
Episode 5424, Reward: -28.72, Step: 40500
Episode 5425, Reward: -25.25, Step: 40520
Episode 5426, Reward: -24.47, Step: 40529
Episode 5427, Reward: -31.90, Step: 40536
Episode 5428, Reward: -33.10, Step: 40546
Episode 5429, Reward: -32.70, Step: 40552
Episode 5430, Reward: -29.90, Step: 40570
Episode 5431, Reward: -24.44, Step: 40582
Episode 5432, Reward: -37.71, Step: 40589
Episode 5433, Reward: -38.93, Step: 40595
Episode 5434, Reward: -31.53, Step: 40605
Episode 5435, Reward: -34.45, Step: 40612
Episode 5436, Reward: -20.14, Step: 40626
Episode 5437, Reward: -32.61, Step: 40632
Episode 5438, Reward: -54.06, Step: 40641
Episode 5439, Reward: -39.92, Step: 40651
Episode 5440, Reward: -28.02, Step: 40661
Episode 5441, Reward: -35.57, Step: 40668
Episode 5442, Reward: -33.65, Step: 40674
Episode 5443, Reward: -36.09, Step: 40680
Episode 5444, Reward: -32.31, Step: 40687
Episode 5445, Reward: -24.77, Step: 40699
Episode 5446, Reward: -31.89, Step: 40709
Episode 5447, Reward: -24.31, Step: 40731
Episode 5448, Reward: -30.06, Step: 40739
Episode 5449, Reward: -31.18, Step: 40746
Episode 5450, Reward: -34.44, Step: 40759
Episode 5451, Reward: -37.58, Step: 40764
Episode 5452, Reward: -43.75, Step: 40774
Episode 5453, Reward: -40.27, Step: 40781
Episode 5454, Reward: -39.45, Step: 40802
Episode 5455, Reward: -31.78, Step: 40812
Episode 5456, Reward: -37.42, Step: 40819
Episode 5457, Reward: -38.34, Step: 40824
Episode 5458, Reward: -34.59, Step: 40830
Episode 5459, Reward: -32.53, Step: 40837
Episode 5460, Reward: -31.85, Step: 40845
Episode 5461, Reward: -26.15, Step: 40858
Episode 5462, Reward: -28.76, Step: 40871
Episode 5463, Reward: -33.10, Step: 40878
Episode 5464, Reward: -29.62, Step: 40886
Episode 5465, Reward: -30.61, Step: 40895
Episode 5466, Reward: -31.46, Step: 40901
Episode 5467, Reward: -40.01, Step: 40907
Episode 5468, Reward: -32.41, Step: 40913
Episode 5469, Reward: -35.22, Step: 40919
Episode 5470, Reward: -31.63, Step: 40926
Episode 5471, Reward: -34.70, Step: 40934
Episode 5472, Reward: -33.44, Step: 40940
Episode 5473, Reward: -32.87, Step: 40946
Episode 5474, Reward: -34.93, Step: 40961
Episode 5475, Reward: -30.51, Step: 40972
Episode 5476, Reward: -30.75, Step: 40985
Episode 5477, Reward: -28.08, Step: 40996
Episode 5478, Reward: -34.17, Step: 41010
Episode 5479, Reward: -32.74, Step: 41016
Episode 5480, Reward: -30.32, Step: 41024
Episode 5481, Reward: -35.39, Step: 41033
Episode 5482, Reward: -28.42, Step: 41045
Episode 5483, Reward: -33.98, Step: 41053
Episode 5484, Reward: -27.73, Step: 41076
Episode 5485, Reward: -28.27, Step: 41084
Episode 5486, Reward: -32.52, Step: 41092
Episode 5487, Reward: -33.76, Step: 41098
Episode 5488, Reward: -32.51, Step: 41105
Episode 5489, Reward: -38.81, Step: 41110
Episode 5490, Reward: -35.47, Step: 41115
Episode 5491, Reward: -31.82, Step: 41123
Episode 5492, Reward: -26.85, Step: 41136
Episode 5493, Reward: -31.00, Step: 41141
Episode 5494, Reward: -33.98, Step: 41149
Episode 5495, Reward: -32.38, Step: 41154
Episode 5496, Reward: -33.08, Step: 41159
Episode 5497, Reward: -27.63, Step: 41183
Episode 5498, Reward: -32.89, Step: 41188
Episode 5499, Reward: -33.49, Step: 41193
Episode 5500, Reward: -29.91, Step: 41199
Episode 5501, Reward: -37.42, Step: 41205
Episode 5502, Reward: -27.65, Step: 41213
Episode 5503, Reward: -31.95, Step: 41218
Episode 5504, Reward: -29.36, Step: 41226
Episode 5505, Reward: -34.10, Step: 41231
Episode 5506, Reward: -24.19, Step: 41250
Episode 5507, Reward: -34.21, Step: 41256
Episode 5508, Reward: -30.10, Step: 41265
Episode 5509, Reward: -30.78, Step: 41271
Episode 5510, Reward: -28.38, Step: 41282
Episode 5511, Reward: -25.24, Step: 41296
Episode 5512, Reward: -29.96, Step: 41303
Episode 5513, Reward: -31.66, Step: 41309
Episode 5514, Reward: -27.77, Step: 41318
Episode 5515, Reward: -33.87, Step: 41326
Episode 5516, Reward: -31.18, Step: 41332
Episode 5517, Reward: -36.69, Step: 41337
Episode 5518, Reward: -56.61, Step: 41343
Episode 5519, Reward: -37.18, Step: 41351
Episode 5520, Reward: -27.96, Step: 41362
Episode 5521, Reward: -28.48, Step: 41372
Episode 5522, Reward: -32.40, Step: 41384
Episode 5523, Reward: -54.16, Step: 41390
Episode 5524, Reward: -30.52, Step: 41398
Episode 5525, Reward: -32.63, Step: 41411
Episode 5526, Reward: -32.63, Step: 41421
Episode 5527, Reward: -27.11, Step: 41431
Episode 5528, Reward: -29.95, Step: 41451
Episode 5529, Reward: -31.45, Step: 41464
Episode 5530, Reward: -28.97, Step: 41474
Episode 5531, Reward: -52.62, Step: 41481
Episode 5532, Reward: -29.50, Step: 41490
Episode 5533, Reward: -42.85, Step: 41495
Episode 5534, Reward: -29.47, Step: 41501
Episode 5535, Reward: -24.85, Step: 41513
Episode 5536, Reward: -32.29, Step: 41522
Episode 5537, Reward: -27.87, Step: 41532
Episode 5538, Reward: -27.47, Step: 41544
Episode 5539, Reward: -28.01, Step: 41556
Episode 5540, Reward: -52.52, Step: 41562
Episode 5541, Reward: -31.77, Step: 41572
Episode 5542, Reward: -30.05, Step: 41579
Episode 5543, Reward: -27.76, Step: 41594
Episode 5544, Reward: -25.37, Step: 41611
Episode 5545, Reward: -33.56, Step: 41619
Episode 5546, Reward: -28.34, Step: 41626
Episode 5547, Reward: -24.54, Step: 41646
Episode 5548, Reward: -28.70, Step: 41655
Episode 5549, Reward: -26.85, Step: 41673
Episode 5550, Reward: -34.12, Step: 41679
Episode 5551, Reward: -31.01, Step: 41698
Episode 5552, Reward: -27.18, Step: 41712
Episode 5553, Reward: -33.83, Step: 41721
Episode 5554, Reward: -29.83, Step: 41730
Episode 5555, Reward: -33.42, Step: 41735
Episode 5556, Reward: -31.35, Step: 41745
Episode 5557, Reward: -35.26, Step: 41751
Episode 5558, Reward: -33.71, Step: 41757
Episode 5559, Reward: -28.23, Step: 41767
Episode 5560, Reward: -27.79, Step: 41780
Episode 5561, Reward: -32.66, Step: 41787
Episode 5562, Reward: -29.48, Step: 41797
Episode 5563, Reward: -34.49, Step: 41804
Episode 5564, Reward: -31.00, Step: 41827
Episode 5565, Reward: -26.28, Step: 41837
Episode 5566, Reward: -31.01, Step: 41853
Episode 5567, Reward: -56.43, Step: 41859
Episode 5568, Reward: -29.54, Step: 41871
Episode 5569, Reward: -25.70, Step: 41881
Episode 5570, Reward: -36.23, Step: 41887
Episode 5571, Reward: -35.86, Step: 41893
Episode 5572, Reward: -31.01, Step: 41901
Episode 5573, Reward: -26.97, Step: 41927
Episode 5574, Reward: -19.22, Step: 41963
Episode 5575, Reward: -25.02, Step: 41974
Episode 5576, Reward: -27.66, Step: 41983
Episode 5577, Reward: -33.17, Step: 41991
Episode 5578, Reward: -32.07, Step: 42004
Episode 5579, Reward: -34.95, Step: 42011
Episode 5580, Reward: -26.41, Step: 42022
Episode 5581, Reward: -31.28, Step: 42029
Episode 5582, Reward: -29.23, Step: 42039
Episode 5583, Reward: -33.53, Step: 42049
Episode 5584, Reward: -38.75, Step: 42054
Episode 5585, Reward: -26.60, Step: 42062
Episode 5586, Reward: -35.00, Step: 42068
Episode 5587, Reward: -31.01, Step: 42075
Episode 5588, Reward: -31.61, Step: 42085
Episode 5589, Reward: -26.59, Step: 42099
Episode 5590, Reward: -32.42, Step: 42108
Episode 5591, Reward: -28.49, Step: 42115
Episode 5592, Reward: -33.51, Step: 42121
Episode 5593, Reward: -32.93, Step: 42126
Episode 5594, Reward: -35.63, Step: 42132
Episode 5595, Reward: -20.96, Step: 42155
Episode 5596, Reward: -36.85, Step: 42168
Episode 5597, Reward: -37.85, Step: 42178
Episode 5598, Reward: -27.68, Step: 42195
Episode 5599, Reward: -30.38, Step: 42201
Episode 5600, Reward: -28.31, Step: 42208
Episode 5601, Reward: -32.36, Step: 42216
Episode 5602, Reward: -30.35, Step: 42222
Episode 5603, Reward: -23.42, Step: 42249
Episode 5604, Reward: -32.07, Step: 42255
Episode 5605, Reward: -31.50, Step: 42263
Episode 5606, Reward: -29.00, Step: 42270
Episode 5607, Reward: -33.71, Step: 42280
Episode 5608, Reward: -36.81, Step: 42286
Episode 5609, Reward: -29.43, Step: 42292
Episode 5610, Reward: -28.61, Step: 42299
Episode 5611, Reward: -29.60, Step: 42308
Episode 5612, Reward: -35.50, Step: 42312
Episode 5613, Reward: -31.23, Step: 42319
Episode 5614, Reward: -31.90, Step: 42325
Episode 5615, Reward: -31.86, Step: 42330
Episode 5616, Reward: -31.49, Step: 42335
Episode 5617, Reward: -32.97, Step: 42339
Episode 5618, Reward: -37.18, Step: 42344
Episode 5619, Reward: -32.92, Step: 42348
Episode 5620, Reward: -33.48, Step: 42353
Episode 5621, Reward: -28.17, Step: 42362
Episode 5622, Reward: -35.33, Step: 42368
Episode 5623, Reward: -33.30, Step: 42373
Episode 5624, Reward: -32.84, Step: 42377
Episode 5625, Reward: -36.43, Step: 42381
Episode 5626, Reward: -33.05, Step: 42385
Episode 5627, Reward: -32.28, Step: 42390
Episode 5628, Reward: -31.25, Step: 42395
Episode 5629, Reward: -31.15, Step: 42400
Episode 5630, Reward: -31.95, Step: 42405
Episode 5631, Reward: -37.21, Step: 42409
Episode 5632, Reward: -26.82, Step: 42423
Episode 5633, Reward: -31.66, Step: 42428
Episode 5634, Reward: -33.53, Step: 42433
Episode 5635, Reward: -31.28, Step: 42438
Episode 5636, Reward: -29.74, Step: 42444
Episode 5637, Reward: -34.03, Step: 42450
Episode 5638, Reward: -29.10, Step: 42459
Episode 5639, Reward: -32.40, Step: 42464
Episode 5640, Reward: -32.50, Step: 42470
Episode 5641, Reward: -30.89, Step: 42474
Episode 5642, Reward: -30.46, Step: 42479
Episode 5643, Reward: -31.40, Step: 42484
Episode 5644, Reward: -31.92, Step: 42490
Episode 5645, Reward: -30.73, Step: 42500
Episode 5646, Reward: -28.89, Step: 42507
Episode 5647, Reward: -28.81, Step: 42514
Episode 5648, Reward: -29.56, Step: 42521
Episode 5649, Reward: -30.06, Step: 42527
Episode 5650, Reward: -35.14, Step: 42532
Episode 5651, Reward: -34.53, Step: 42536
Episode 5652, Reward: -29.82, Step: 42541
Episode 5653, Reward: -34.69, Step: 42545
Episode 5654, Reward: -32.56, Step: 42550
Episode 5655, Reward: -27.68, Step: 42560
Episode 5656, Reward: -32.94, Step: 42574
Episode 5657, Reward: -34.51, Step: 42579
Episode 5658, Reward: -33.95, Step: 42583
Episode 5659, Reward: -30.01, Step: 42595
Episode 5660, Reward: -29.76, Step: 42603
Episode 5661, Reward: -33.86, Step: 42608
Episode 5662, Reward: -32.89, Step: 42612
Episode 5663, Reward: -34.92, Step: 42616
Episode 5664, Reward: -32.46, Step: 42621
Episode 5665, Reward: -35.29, Step: 42625
Episode 5666, Reward: -30.56, Step: 42633
Episode 5667, Reward: -29.88, Step: 42640
Episode 5668, Reward: -34.49, Step: 42644
Episode 5669, Reward: -42.24, Step: 42649
Episode 5670, Reward: -32.26, Step: 42654
Episode 5671, Reward: -35.37, Step: 42658
Episode 5672, Reward: -35.63, Step: 42662
Episode 5673, Reward: -32.78, Step: 42668
Episode 5674, Reward: -34.34, Step: 42672
Episode 5675, Reward: -34.49, Step: 42680
Episode 5676, Reward: -36.31, Step: 42684
Episode 5677, Reward: -33.39, Step: 42691
Episode 5678, Reward: -32.38, Step: 42696
Episode 5679, Reward: -30.46, Step: 42703
Episode 5680, Reward: -37.13, Step: 42709
Episode 5681, Reward: -29.59, Step: 42717
Episode 5682, Reward: -25.97, Step: 42732
Episode 5683, Reward: -37.62, Step: 42736
Episode 5684, Reward: -33.45, Step: 42745
Episode 5685, Reward: -35.90, Step: 42752
Episode 5686, Reward: -35.74, Step: 42757
Episode 5687, Reward: -31.11, Step: 42770
Episode 5688, Reward: -39.94, Step: 42775
Episode 5689, Reward: -40.06, Step: 42782
Episode 5690, Reward: -37.05, Step: 42788
Episode 5691, Reward: -40.17, Step: 42794
Episode 5692, Reward: -32.91, Step: 42800
Episode 5693, Reward: -39.42, Step: 42805
Episode 5694, Reward: -36.65, Step: 42814
Episode 5695, Reward: -27.29, Step: 42827
Episode 5696, Reward: -33.37, Step: 42834
Episode 5697, Reward: -31.74, Step: 42846
Episode 5698, Reward: -27.54, Step: 42857
Episode 5699, Reward: -31.57, Step: 42870
Episode 5700, Reward: -27.73, Step: 42878
Episode 5701, Reward: -28.50, Step: 42890
Episode 5702, Reward: -30.48, Step: 42898
Episode 5703, Reward: -30.03, Step: 42908
Episode 5704, Reward: -33.39, Step: 42913
Episode 5705, Reward: -33.14, Step: 42921
Episode 5706, Reward: -32.04, Step: 42927
Episode 5707, Reward: -33.68, Step: 42937
Episode 5708, Reward: -30.97, Step: 42947
Episode 5709, Reward: -32.41, Step: 42953
Episode 5710, Reward: -37.25, Step: 42963
Episode 5711, Reward: -20.72, Step: 42987
Episode 5712, Reward: -28.34, Step: 42995
Episode 5713, Reward: -32.24, Step: 43010
Episode 5714, Reward: -53.48, Step: 43018
Episode 5715, Reward: -29.48, Step: 43027
Episode 5716, Reward: -55.18, Step: 43037
Episode 5717, Reward: -31.48, Step: 43049
Episode 5718, Reward: -33.33, Step: 43057
Episode 5719, Reward: -30.09, Step: 43072
